,full_train,train_val,AL_subset,random_subset,top_900,mixed_top_50,mean_sample_accuracy,number_good_subsets,pvalue_less,pvalue_greater,dataset
237,0.8935,0.9013333333333333,0.894,0.8831206777777777,0.905,0.8901111111111111,0.8963183333333334,1000,1.8511426092516697e-137,1.0,237
446,0.894,0.9003333333333333,0.8872,0.8863818333333334,0.8992222222222223,0.8058888888888889,0.8932251111111111,1000,5.39631992265079e-269,1.0,446
233,0.8941,0.8988888888888888,0.8939,0.884885888888889,0.898,0.8136666666666666,0.8920425555555557,1000,1.087932178797431e-300,1.0,233
193,0.8942,0.894,0.9032,0.8788118777777778,0.9118888888888889,0.882,0.9034587777777777,1000,1.0,0.0,193
341,0.8945,0.9033333333333333,0.8988,0.8915011111111111,0.9066666666666666,0.8626666666666667,0.8969590000000001,1000,9.484644126200145e-240,1.0,341
368,0.8947,0.8931111111111111,0.8948,0.8775783555555555,0.8946666666666667,0.8336666666666667,0.8847780000000001,1000,2.1291580320394006e-272,1.0,368
259,0.8948,0.9114444444444444,0.9237,0.878923,0.9271111111111111,0.8612222222222222,0.9190927777777776,1000,1.0,4.7077522750186926e-245,259
125,0.8951,0.8983333333333333,0.8915,0.8817100222222223,0.8982222222222223,0.8215555555555556,0.8903917777777779,1000,0.0,1.0,125
207,0.8952,0.8987777777777778,0.9034,0.8833488444444443,0.903,0.8647777777777778,0.8940212222222222,1000,1.7175914247613546e-140,1.0,207
342,0.8953,0.9013333333333333,0.8902,0.8879862444444445,0.901,0.8045555555555556,0.8909882222222222,1000,0.0,1.0,342
310,0.8959,0.9048888888888889,0.9104,0.8968000333333334,0.9258888888888889,0.893,0.9179706666666666,1000,1.0,0.0,310
15,0.8961,0.9068888888888889,0.8934,0.8919110222222223,0.908,0.8425555555555555,0.8959748888888889,1000,0.0,1.0,15
88,0.8962,0.9056666666666666,0.8967,0.8900310777777779,0.91,0.8604444444444445,0.9016045555555555,1000,1.6084468746117076e-133,1.0,88
414,0.8965,0.9025555555555556,0.8773,0.8805512000000001,0.9016666666666666,0.8487777777777777,0.8928057777777777,1000,0.0,1.0,414
313,0.8966,0.8997777777777778,0.8967,0.8881896888888888,0.8995555555555556,0.8496666666666667,0.891129,1000,0.0,1.0,313
413,0.8974,0.9044444444444445,0.9173,0.8847717111111111,0.9217777777777778,0.9013333333333333,0.9124458888888889,1000,1.0,2.9993828126020516e-201,413
203,0.8978,0.91,0.8985,0.8935835000000001,0.9171111111111111,0.8467777777777777,0.9071327777777779,1000,2.0332992378807703e-68,1.0,203
450,0.8978,0.8975555555555556,0.8995,0.8821274555555556,0.9095555555555556,0.8614444444444445,0.9020043333333333,1000,1.0,8.824912307594842e-128,450
345,0.8985,0.8998888888888888,0.9128,0.8777626111111111,0.9117777777777778,0.74,0.8985796666666668,1000,8.060788866125856e-11,0.9999999999193921,345
434,0.8986,0.8998888888888888,0.9083,0.8882349222222223,0.9125555555555556,0.8218888888888889,0.90219,1000,1.0,1.7451491424005148e-39,434
229,0.8989,0.901,0.8965,0.8891891666666667,0.9005555555555556,0.8877777777777778,0.893454,1000,2.63e-321,1.0,229
387,0.8989,0.8968888888888888,0.901,0.8854028,0.9068888888888889,0.7554444444444445,0.8942682222222222,1000,9.249246735820348e-49,1.0,387
179,0.899,0.915,0.8968,0.8927710999999999,0.9101111111111111,0.8441111111111111,0.8994937777777777,1000,0.0,1.0,179
463,0.8991,0.9005555555555556,0.8953,0.8865769222222223,0.9168888888888889,0.8592222222222222,0.9069473333333333,1000,1.0,3.718907586702673e-182,463
114,0.8995,0.9073333333333333,0.9002,0.8919785444444444,0.914,0.894,0.9095464444444444,1000,1.0,2.00091733341496e-50,114
64,0.8995,0.9047777777777778,0.9081,0.8893387555555555,0.9141111111111111,0.893,0.9024883333333333,1000,2.794546795887469e-38,1.0,64
132,0.9001,0.9138888888888889,0.8998,0.8940286222222221,0.9148888888888889,0.8466666666666667,0.906167,1000,1.4e-322,1.0,132
409,0.9002,0.8974444444444445,0.8963,0.8837575444444443,0.9001111111111111,0.8408888888888889,0.890687,1000,1.696825311426083e-270,1.0,409
258,0.9006,0.9118888888888889,0.9115,0.8920497555555555,0.922,0.8881111111111111,0.9092914444444444,1000,1.2888996125303336e-37,1.0,258
218,0.9006,0.8986666666666666,0.8993,0.8824360777777778,0.9148888888888889,0.8127777777777778,0.90546,1000,1.0,2.156707257685498e-244,218
20,0.9008,0.9094444444444445,0.8979,0.8971637111111112,0.9094444444444445,0.8578888888888889,0.9005465555555555,1000,0.0,1.0,20
74,0.9009,0.901,0.8922,0.8850994777777778,0.8997777777777778,0.8004444444444444,0.8899284444444445,1000,0.0,1.0,74
242,0.901,0.8988888888888888,0.8995,0.8806195111111113,0.896,0.776,0.8866788888888889,1000,0.0,1.0,242
405,0.9018,0.9081111111111111,0.899,0.8916644666666667,0.906,0.8213333333333334,0.8968271111111111,1000,0.0,1.0,405
304,0.902,0.9021111111111111,0.8935,0.8908855444444443,0.9176666666666666,0.7723333333333333,0.9069771111111111,1000,1.0,6.93865502223658e-109,304
69,0.9023,0.9073333333333333,0.9038,0.8922016222222222,0.9148888888888889,0.8828888888888888,0.9065477777777778,1000,1.2292341247761944e-07,0.9999998770765876,69
339,0.9025,0.907,0.9001,0.8897410555555556,0.9086666666666666,0.8367777777777777,0.8972968888888889,1000,0.0,1.0,339
393,0.9031,0.9115555555555556,0.9016,0.8972010777777778,0.9202222222222223,0.7797777777777778,0.9081604444444444,1000,1.2297274390654437e-82,1.0,393
178,0.9037,0.9025555555555556,0.902,0.8918908666666666,0.9014444444444445,0.8664444444444445,0.895201,1000,0.0,1.0,178
283,0.9041,0.9052222222222223,0.903,0.8884836666666666,0.9068888888888889,0.8185555555555556,0.89589,1000,1.0869672953680176e-280,1.0,283
294,0.9041,0.9125555555555556,0.8991,0.8938125888888889,0.9105555555555556,0.8682222222222222,0.9014306666666666,1000,0.0,1.0,294
297,0.9042,0.9003333333333333,0.901,0.8834023333333333,0.9034444444444445,0.7944444444444444,0.8933337777777779,1000,1.6976074708272112e-223,1.0,297
264,0.9045,0.8997777777777778,0.9006,0.8836853222222222,0.9011111111111111,0.8138888888888889,0.8903773333333334,1000,0.0,1.0,264
320,0.9045,0.9131111111111111,0.9056,0.8984310666666666,0.913,0.8494444444444444,0.9031681111111111,1000,0.0,1.0,320
204,0.9048,0.9086666666666666,0.8932,0.8918928555555554,0.9116666666666666,0.741,0.9020541111111111,1000,2.9771095726859914e-237,1.0,204
113,0.905,0.9096666666666666,0.9117,0.8935415999999999,0.9251111111111111,0.7854444444444444,0.9144901111111111,1000,1.0,4.2154267624584694e-141,113
196,0.9051,0.9005555555555556,0.904,0.8875685,0.8996666666666666,0.8055555555555556,0.8909407777777777,1000,0.0,1.0,196
225,0.9057,0.9115555555555556,0.9081,0.8937181333333334,0.9101111111111111,0.8094444444444444,0.8998003333333333,1000,0.0,1.0,225
62,0.9059,0.9082222222222223,0.9093,0.8979448555555555,0.9186666666666666,0.8164444444444444,0.9101135555555556,1000,1.0,1.8627977556506258e-20,62
369,0.906,0.902,0.9081,0.8848796444444444,0.905,0.8282222222222222,0.8958244444444444,1000,1.9226122685018492e-263,1.0,369
149,0.9063,0.9107777777777778,0.9012,0.8959737000000001,0.9097777777777778,0.8318888888888889,0.9006981111111111,1000,0.0,1.0,149
56,0.9071,0.9044444444444445,0.9086,0.888559811111111,0.9051111111111111,0.8332222222222222,0.8947938888888889,1000,0.0,1.0,56
261,0.9074,0.9175555555555556,0.9028,0.8994639555555556,0.9152222222222223,0.8607777777777778,0.9042797777777778,1000,0.0,1.0,261
2,0.9087,0.9214444444444444,0.9355,0.8916379555555555,0.9357777777777778,0.914,0.9281948888888888,1000,1.0,4.316729148771884e-179,2
22,0.9089,0.9155555555555556,0.9124,0.8952409111111111,0.9161111111111111,0.8733333333333333,0.9067864444444445,1000,0.0,1.0,22
256,0.9092,0.9131111111111111,0.8992,0.8987297111111111,0.9253333333333333,0.863,0.9156660000000001,1000,1.0,4.3547075996893286e-63,256
295,0.9093,0.909,0.9099,0.8933587888888888,0.9102222222222223,0.8718888888888889,0.9029953333333333,1000,2.1068355876588938e-181,1.0,295
19,0.9093,0.9185555555555556,0.8949,0.9048258555555556,0.9168888888888889,0.864,0.9109378888888889,1000,0.0,1.0,19
153,0.9096,0.9154444444444444,0.9135,0.9002429,0.9158888888888889,0.872,0.9080571111111111,1000,0.0,1.0,153
290,0.9096,0.9168888888888889,0.9102,0.9007792111111111,0.9168888888888889,0.8821111111111111,0.9097474444444444,1000,4.061951127973374e-244,1.0,290
11,0.9096,0.9142222222222223,0.9061,0.8990338111111112,0.9144444444444444,0.8367777777777777,0.9022765555555556,1000,0.0,1.0,11
75,0.9097,0.9118888888888889,0.9031,0.8940507555555556,0.9156666666666666,0.7942222222222223,0.9069465555555556,1000,2.6867065373082063e-143,1.0,75
292,0.9099,0.9147777777777778,0.9074,0.9001394777777778,0.9126666666666666,0.8387777777777777,0.9040771111111112,1000,0.0,1.0,292
128,0.91,0.9146666666666666,0.9238,0.9039580111111111,0.9344444444444444,0.9216666666666666,0.9261518888888889,1000,1.0,2.87e-322,128
384,0.9102,0.9168888888888889,0.915,0.8963825888888889,0.9198888888888889,0.8614444444444445,0.9109896666666666,1000,4.789587532058989e-165,1.0,384
10,0.9102,0.9105555555555556,0.9072,0.8977116333333334,0.9114444444444444,0.8428888888888889,0.9015615555555555,1000,0.0,1.0,10
432,0.9103,0.9166666666666666,0.908,0.9009509888888889,0.9161111111111111,0.8311111111111111,0.9069972222222221,1000,0.0,1.0,432
55,0.9103,0.9234444444444444,0.9086,0.8986963777777777,0.9236666666666666,0.8975555555555556,0.9154878888888889,1000,1.1395102752314713e-296,1.0,55
148,0.9103,0.9168888888888889,0.9057,0.8968526777777777,0.9142222222222223,0.8505555555555555,0.9013025555555555,1000,0.0,1.0,148
366,0.9108,0.9093333333333333,0.9108,0.8935023888888889,0.908,0.8775555555555555,0.8981382222222221,1000,0.0,1.0,366
239,0.9108,0.9146666666666666,0.8884,0.8951704111111112,0.9356666666666666,0.862,0.9256376666666666,1000,1.0,1.43e-322,239
459,0.9109,0.9068888888888889,0.9106,0.8925706555555555,0.9102222222222223,0.8751111111111111,0.902477888888889,1000,7.269043707395188e-149,1.0,459
101,0.911,0.9278888888888889,0.9136,0.9076260555555554,0.9287777777777778,0.8772222222222222,0.9196690000000001,1000,3.917549554928299e-286,1.0,101
171,0.9111,0.9131111111111111,0.9123,0.9004663777777778,0.9164444444444444,0.8766666666666667,0.9072057777777777,1000,9.650677261201254e-228,1.0,171
340,0.9114,0.9094444444444445,0.9073,0.8939756333333334,0.9054444444444445,0.8126666666666666,0.8974181111111111,1000,0.0,1.0,340
165,0.9117,0.9152222222222223,0.9081,0.8959818333333335,0.9143333333333333,0.862,0.9043336666666667,1000,0.0,1.0,165
482,0.9118,0.9162222222222223,0.9267,0.8938450222222222,0.9306666666666666,0.8231111111111111,0.9176551111111112,1000,0.9999999998953333,1.0466675947990252e-10,482
45,0.9123,0.9186666666666666,0.9136,0.9010787777777778,0.918,0.8441111111111111,0.9073812222222222,1000,0.0,1.0,45
156,0.9124,0.9073333333333333,0.9141,0.8977753333333333,0.9148888888888889,0.8524444444444444,0.9082261111111111,1000,0.9999999998840133,1.159866616367799e-10,156
462,0.9128,0.9134444444444444,0.8893,0.9004708888888888,0.9258888888888889,0.837,0.9161993333333333,1000,1.0,5.690306123383674e-69,462
359,0.9129,0.9197777777777778,0.9073,0.9033876000000001,0.9184444444444444,0.8801111111111111,0.9122084444444445,1000,0.0,1.0,359
493,0.9131,0.9188888888888889,0.911,0.907116911111111,0.9196666666666666,0.8901111111111111,0.9116496666666667,1000,0.0,1.0,493
235,0.9133,0.9227777777777778,0.9189,0.9058381999999999,0.929,0.9153333333333333,0.9211096666666666,1000,9.228622747361746e-25,1.0,235
334,0.9133,0.9155555555555556,0.9123,0.9009748222222222,0.9184444444444444,0.8643333333333333,0.9072133333333333,1000,0.0,1.0,334
412,0.9134,0.9212222222222223,0.9054,0.9065859333333334,0.9191111111111111,0.8408888888888889,0.910972,1000,0.0,1.0,412
358,0.9137,0.914,0.9146,0.8999439555555555,0.9166666666666666,0.9011111111111111,0.9085777777777778,1000,1.1785165162482098e-169,1.0,358
377,0.9137,0.9181111111111111,0.9106,0.9018948,0.9171111111111111,0.8547777777777777,0.9077675555555554,1000,0.0,1.0,377
214,0.9144,0.9111111111111111,0.914,0.8979727555555556,0.912,0.8205555555555556,0.9043448888888889,1000,3.5734855832975975e-301,1.0,214
315,0.9146,0.9245555555555556,0.917,0.9065195222222221,0.9282222222222222,0.9008888888888889,0.9186615555555555,1000,1.750609494195979e-232,1.0,315
298,0.915,0.9305555555555556,0.9224,0.9056529333333334,0.9372222222222222,0.9156666666666666,0.9299724444444444,1000,3.669832047979975e-05,0.9999633016795202,298
176,0.915,0.916,0.9087,0.9022333888888888,0.914,0.8314444444444444,0.9076533333333332,1000,0.0,1.0,176
226,0.9157,0.9211111111111111,0.9165,0.9061961111111112,0.9197777777777778,0.8555555555555555,0.9102772222222222,1000,0.0,1.0,226
453,0.9157,0.9253333333333333,0.93,0.9026426888888889,0.9284444444444444,0.8556666666666667,0.9169755555555555,1000,1.2872328624501017e-280,1.0,453
95,0.9157,0.9127777777777778,0.9159,0.8981600666666667,0.9104444444444444,0.8391111111111111,0.9025938888888888,1000,0.0,1.0,95
312,0.9158,0.9182222222222223,0.914,0.9020177444444444,0.9164444444444444,0.8526666666666667,0.908610888888889,1000,0.0,1.0,312
67,0.9163,0.9184444444444444,0.9158,0.9009183888888889,0.9182222222222223,0.808,0.906830888888889,1000,0.0,1.0,67
91,0.9163,0.9244444444444444,0.9197,0.9058288555555555,0.9278888888888889,0.8046666666666666,0.9180857777777777,1000,2.6244283304845343e-187,1.0,91
431,0.9167,0.9187777777777778,0.923,0.9048279222222222,0.9237777777777778,0.8634444444444445,0.9164036666666666,1000,3.828789716872713e-58,1.0,431
422,0.9168,0.9158888888888889,0.9128,0.899365988888889,0.9151111111111111,0.8396666666666667,0.9062625555555557,1000,0.0,1.0,422
323,0.9173,0.9211111111111111,0.9191,0.9041462444444444,0.9222222222222223,0.8738888888888889,0.9142912222222223,1000,2.661565e-317,1.0,323
136,0.9173,0.9165555555555556,0.9121,0.9010044222222223,0.9151111111111111,0.7646666666666667,0.905049,1000,0.0,1.0,136
440,0.9177,0.9255555555555556,0.9389,0.9031382333333333,0.9401111111111111,0.9041111111111111,0.9283173333333334,1000,1.0,2.1364821153034816e-22,440
348,0.9179,0.9244444444444444,0.9166,0.9036000111111112,0.9266666666666666,0.8592222222222222,0.9170782222222221,1000,1.7232060440740374e-241,1.0,348
99,0.918,0.9247777777777778,0.9156,0.9065372222222222,0.9233333333333333,0.886,0.914414111111111,1000,0.0,1.0,99
73,0.918,0.9217777777777778,0.9217,0.9069609555555557,0.924,0.8726666666666667,0.9162011111111112,1000,1.8778272857688205e-195,1.0,73
253,0.9183,0.9257777777777778,0.9169,0.9110973555555556,0.9254444444444444,0.8302222222222222,0.9158213333333333,1000,0.0,1.0,253
438,0.9184,0.9268888888888889,0.9183,0.9063251333333333,0.9313333333333333,0.8911111111111111,0.9230293333333334,1000,1.0600044505056376e-116,1.0,438
143,0.9184,0.9226666666666666,0.9162,0.9024593000000001,0.9211111111111111,0.8477777777777777,0.9118143333333333,1000,0.0,1.0,143
389,0.9187,0.9162222222222223,0.9117,0.9022851888888889,0.9174444444444444,0.8843333333333333,0.9104288888888888,1000,1.1077390102915028e-212,1.0,389
146,0.919,0.9194444444444444,0.9202,0.9055321444444444,0.9193333333333333,0.8701111111111111,0.9103106666666667,1000,0.0,1.0,146
443,0.9192,0.9168888888888889,0.917,0.9013049888888889,0.919,0.8213333333333334,0.9087574444444444,1000,6.4387633e-317,1.0,443
478,0.9196,0.9206666666666666,0.9158,0.905763388888889,0.9194444444444444,0.8248888888888889,0.9104805555555555,1000,0.0,1.0,478
267,0.9199,0.9223333333333333,0.9218,0.9100911555555554,0.9266666666666666,0.8143333333333334,0.9163896666666667,1000,3.6454716814784237e-211,1.0,267
49,0.9202,0.9298888888888889,0.9173,0.9127897333333332,0.9307777777777778,0.8933333333333333,0.9232725555555555,1000,9.524668252308425e-280,1.0,49
284,0.9206,0.9256666666666666,0.9207,0.9105900777777777,0.9225555555555556,0.8091111111111111,0.9148156666666666,1000,0.0,1.0,284
39,0.9207,0.9195555555555556,0.9208,0.9029393888888889,0.9283333333333333,0.9036666666666666,0.918544,1000,2.742395221020682e-10,0.9999999997257605,39
221,0.9207,0.9244444444444444,0.9211,0.9052798333333332,0.9223333333333333,0.8582222222222222,0.9108201111111112,1000,0.0,1.0,221
311,0.9208,0.9207777777777778,0.9188,0.9064672,0.9207777777777778,0.8428888888888889,0.9108226666666667,1000,0.0,1.0,311
408,0.9212,0.9316666666666666,0.9216,0.9090455111111111,0.9342222222222222,0.8153333333333334,0.9219696666666666,1000,4.289544340934983e-293,1.0,408
322,0.9214,0.9233333333333333,0.9219,0.9116383222222221,0.9257777777777778,0.8411111111111111,0.9168804444444444,1000,2.0988816314852735e-237,1.0,322
97,0.922,0.9253333333333333,0.9217,0.9119157888888889,0.926,0.885,0.9173047777777777,1000,2.1023928076021357e-273,1.0,97
486,0.9225,0.9263333333333333,0.9175,0.9094991222222223,0.9238888888888889,0.8757777777777778,0.9148512222222221,1000,0.0,1.0,486
160,0.9225,0.9272222222222222,0.9197,0.9092483,0.9254444444444444,0.801,0.9147771111111112,1000,0.0,1.0,160
329,0.9226,0.9216666666666666,0.9144,0.9039679222222221,0.9184444444444444,0.8505555555555555,0.9085648888888889,1000,0.0,1.0,329
205,0.9231,0.9255555555555556,0.9251,0.910643,0.9283333333333333,0.8507777777777777,0.9197802222222221,1000,3.510706985348561e-187,1.0,205
27,0.9231,0.926,0.9228,0.9095644222222221,0.9263333333333333,0.8862222222222222,0.916794,1000,0.0,1.0,27
435,0.9233,0.9288888888888889,0.9147,0.9114216,0.9274444444444444,0.8103333333333333,0.9162296666666666,1000,0.0,1.0,435
110,0.9242,0.9325555555555556,0.9321,0.9088955,0.9377777777777778,0.8775555555555555,0.9267036666666667,1000,5.698156916393161e-153,1.0,110
303,0.9242,0.9274444444444444,0.9247,0.9027819222222222,0.9352222222222222,0.8456666666666667,0.9264968888888888,1000,7.930512941139259e-06,0.9999920694870589,303
355,0.9243,0.9287777777777778,0.9304,0.9102456333333333,0.9385555555555556,0.8863333333333333,0.9306761111111111,1000,1.0,9.530797501773037e-40,355
293,0.9245,0.9394444444444444,0.9228,0.9202346000000001,0.9361111111111111,0.8647777777777778,0.9269102222222223,1000,0.0,1.0,293
352,0.9247,0.9223333333333333,0.9199,0.9087184000000001,0.9258888888888889,0.8781111111111111,0.9167363333333333,1000,1.0333267637550047e-203,1.0,352
360,0.925,0.9243333333333333,0.9224,0.9100177444444445,0.9231111111111111,0.8593333333333333,0.913742888888889,1000,0.0,1.0,360
490,0.925,0.9284444444444444,0.9225,0.9145014555555555,0.9287777777777778,0.8327777777777777,0.9198272222222222,1000,2.5371259203e-314,1.0,490
152,0.9251,0.9277777777777778,0.9262,0.9138581444444444,0.9286666666666666,0.8993333333333333,0.9204254444444443,1000,7.703288395e-313,1.0,152
418,0.9253,0.9314444444444444,0.924,0.9146686888888887,0.9343333333333333,0.8857777777777778,0.9239726666666667,1000,0.0,1.0,418
255,0.9257,0.9336666666666666,0.9264,0.9193350444444445,0.9363333333333334,0.8365555555555556,0.9255905555555555,1000,4.427726028936223e-292,1.0,255
158,0.9259,0.9303333333333333,0.9206,0.9153986666666666,0.9324444444444444,0.7972222222222223,0.9231403333333332,1000,7.803243373783111e-242,1.0,158
123,0.9259,0.931,0.932,0.9114346888888889,0.9351111111111111,0.855,0.9243696666666668,1000,4.1151843464499123e-221,1.0,123
335,0.926,0.9275555555555556,0.9252,0.9133391555555556,0.9281111111111111,0.8936666666666667,0.9208413333333333,1000,1.228045096377305e-305,1.0,335
189,0.9269,0.929,0.9323,0.9119939444444444,0.9356666666666666,0.8694444444444445,0.9227488888888888,1000,4.2188517198993145e-158,1.0,189
356,0.9277,0.9268888888888889,0.9298,0.9094948,0.9264444444444444,0.8705555555555555,0.9169523333333334,1000,0.0,1.0,356
452,0.9279,0.9323333333333333,0.9269,0.9139422999999999,0.933,0.8484444444444444,0.9202012222222222,1000,0.0,1.0,452
25,0.9282,0.9306666666666666,0.9281,0.9180152,0.9374444444444444,0.8916666666666667,0.9302441111111112,1000,0.0009152713872512164,0.9990847286127488,25
385,0.9284,0.931,0.9286,0.9122546666666667,0.9303333333333333,0.8561111111111112,0.9191978888888889,1000,0.0,1.0,385
363,0.9285,0.9234444444444444,0.9271,0.9091366555555557,0.9233333333333333,0.8722222222222222,0.9141101111111111,1000,0.0,1.0,363
210,0.9288,0.9281111111111111,0.9323,0.9112810111111111,0.9266666666666666,0.8493333333333334,0.9179772222222222,1000,0.0,1.0,210
130,0.9289,0.9321111111111111,0.9276,0.9141563333333331,0.9306666666666666,0.876,0.9214967777777777,1000,0.0,1.0,130
106,0.9293,0.9323333333333333,0.93,0.9173331888888889,0.9321111111111111,0.8832222222222222,0.9247065555555556,1000,0.0,1.0,106
406,0.9296,0.9262222222222222,0.928,0.9097743333333334,0.9304444444444444,0.8693333333333333,0.9188786666666667,1000,7.19645448798032e-243,1.0,406
98,0.9296,0.9311111111111111,0.9262,0.9133515555555556,0.93,0.8474444444444444,0.9210774444444444,1000,0.0,1.0,98
206,0.93,0.9312222222222222,0.9269,0.9152360555555555,0.9331111111111111,0.8811111111111111,0.9226377777777779,1000,1.7204135158612853e-302,1.0,206
164,0.9309,0.9387777777777778,0.9233,0.9189365555555556,0.9453333333333334,0.8378888888888889,0.932626,1000,1.847171581006224e-122,1.0,164
499,0.9313,0.9334444444444444,0.9333,0.9157829666666667,0.9374444444444444,0.8737777777777778,0.9253776666666668,1000,3.9666185626774967e-243,1.0,499
1,0.9315,0.9364444444444444,0.9317,0.9218156444444445,0.9406666666666667,0.8611111111111112,0.9300285555555556,1000,5.591213270712292e-184,1.0,1
396,0.9319,0.942,0.9346,0.9251671555555556,0.9471111111111111,0.7997777777777778,0.9371986666666666,1000,3.2468963897413757e-147,1.0,396
354,0.932,0.9353333333333333,0.9334,0.9165577666666667,0.932,0.8647777777777778,0.9247582222222223,1000,0.0,1.0,354
195,0.932,0.9337777777777778,0.936,0.9172289666666668,0.9371111111111111,0.8641111111111112,0.9273887777777777,1000,1.1761857394171234e-225,1.0,195
475,0.9321,0.9404444444444444,0.9325,0.9202950777777779,0.9402222222222222,0.8488888888888889,0.9300711111111111,1000,0.0,1.0,475
492,0.9321,0.9315555555555556,0.9283,0.9125653333333333,0.9297777777777778,0.8726666666666667,0.9195386666666668,1000,0.0,1.0,492
273,0.9325,0.9326666666666666,0.9349,0.9138802888888887,0.9368888888888889,0.9047777777777778,0.9291585555555555,1000,9.859193716628001e-107,1.0,273
220,0.9328,0.9463333333333334,0.9353,0.9275493,0.9425555555555556,0.8558888888888889,0.9339515555555556,1000,0.0,1.0,220
238,0.9329,0.9332222222222222,0.9305,0.9192223111111111,0.9372222222222222,0.876,0.9273734444444445,1000,1.8777620181463968e-195,1.0,238
473,0.933,0.9351111111111111,0.9329,0.9178975555555555,0.9335555555555556,0.8142222222222222,0.9291651111111111,1000,4.294213932617381e-292,1.0,473
287,0.9331,0.9348888888888889,0.931,0.9197671555555557,0.9354444444444444,0.8887777777777778,0.9260264444444445,1000,0.0,1.0,287
441,0.9342,0.9382222222222222,0.9352,0.9233462888888889,0.9393333333333334,0.8575555555555555,0.9316111111111111,1000,2.3505003033733102e-251,1.0,441
4,0.9344,0.9344444444444444,0.9327,0.9213175666666666,0.9365555555555556,0.8942222222222223,0.9305710000000001,1000,5.07588186476446e-150,1.0,4
170,0.935,0.9393333333333334,0.9357,0.9232748666666667,0.9403333333333334,0.8646666666666667,0.9289948888888889,1000,0.0,1.0,170
140,0.935,0.9344444444444444,0.9314,0.9209053777777777,0.9344444444444444,0.8962222222222223,0.9253521111111112,1000,0.0,1.0,140
326,0.9353,0.9396666666666667,0.9315,0.9179704333333333,0.9383333333333334,0.832,0.9264302222222222,1000,0.0,1.0,326
155,0.9357,0.9343333333333333,0.9321,0.9198866222222221,0.9354444444444444,0.8318888888888889,0.9248941111111112,1000,0.0,1.0,155
386,0.9357,0.9376666666666666,0.9375,0.9212135777777778,0.9373333333333334,0.8755555555555555,0.9276715555555556,1000,0.0,1.0,386
163,0.936,0.9352222222222222,0.9351,0.9222832777777777,0.9328888888888889,0.8823333333333333,0.9266726666666667,1000,0.0,1.0,163
252,0.9367,0.9371111111111111,0.9365,0.9211319888888887,0.934,0.8672222222222222,0.9291565555555555,1000,5.4220080428891565e-300,1.0,252
21,0.937,0.9445555555555556,0.9402,0.9252145111111111,0.9444444444444444,0.886,0.9345628888888889,1000,0.0,1.0,21
328,0.9371,0.9427777777777778,0.9352,0.9230984888888888,0.9436666666666667,0.8646666666666667,0.9345209999999999,1000,1.037e-320,1.0,328
71,0.9374,0.9438888888888889,0.9436,0.9228339555555555,0.9458888888888889,0.9306666666666666,0.9360991111111111,1000,5.445072967605021e-249,1.0,71
58,0.9378,0.9382222222222222,0.9362,0.9221387999999999,0.9388888888888889,0.8104444444444444,0.9292075555555556,1000,0.0,1.0,58
236,0.938,0.9386666666666666,0.9387,0.9192630333333335,0.9365555555555556,0.8755555555555555,0.9269943333333334,1000,0.0,1.0,236
240,0.9385,0.9473333333333334,0.94,0.9300106444444446,0.9503333333333334,0.8474444444444444,0.9404488888888889,1000,1.8082479404487563e-216,1.0,240
173,0.939,0.9416666666666667,0.9366,0.9247104444444445,0.9438888888888889,0.913,0.936001,1000,1.7080423992424933e-179,1.0,173
469,0.939,0.9451111111111111,0.9414,0.9262717555555555,0.9444444444444444,0.9131111111111111,0.9367732222222223,1000,1.6630860585516922e-306,1.0,469
330,0.9393,0.9427777777777778,0.9425,0.9267196222222222,0.9454444444444444,0.8945555555555555,0.9377408888888888,1000,8.54898717436553e-179,1.0,330
65,0.9393,0.9377777777777778,0.941,0.9227082111111111,0.941,0.8515555555555555,0.9307018888888889,1000,1.0716763532736573e-211,1.0,65
141,0.9394,0.9425555555555556,0.9403,0.926202788888889,0.9431111111111111,0.9254444444444444,0.9366420000000001,1000,4.239252254226087e-247,1.0,141
487,0.9398,0.9386666666666666,0.9379,0.9229159444444444,0.9393333333333334,0.8863333333333333,0.9305540000000001,1000,1.865727969200886e-309,1.0,487
32,0.9399,0.947,0.9443,0.9275527333333333,0.9514444444444444,0.8695555555555555,0.9420018888888889,1000,4.9452460981385525e-144,1.0,32
398,0.9399,0.9484444444444444,0.9434,0.9312315000000001,0.9494444444444444,0.8876666666666667,0.9377872222222222,1000,4.08797e-318,1.0,398
34,0.94,0.9481111111111111,0.9412,0.9286508666666666,0.9484444444444444,0.9124444444444444,0.941182111111111,1000,0.0,1.0,34
455,0.9406,0.9427777777777778,0.9406,0.9263028111111111,0.9458888888888889,0.8924444444444445,0.9387145555555555,1000,2.8899441006320692e-137,1.0,455
37,0.9406,0.9428888888888889,0.9399,0.9254113111111112,0.9451111111111111,0.8966666666666666,0.9366877777777778,1000,1.824431484306986e-248,1.0,37
464,0.9408,0.9407777777777778,0.9406,0.9215591333333334,0.943,0.8413333333333334,0.9314543333333334,1000,4.756441366198417e-298,1.0,464
423,0.9408,0.9442222222222222,0.9412,0.927538488888889,0.9468888888888889,0.9145555555555556,0.9365477777777778,1000,1.0443055889992306e-269,1.0,423
227,0.941,0.9381111111111111,0.9409,0.9244235666666667,0.9378888888888889,0.8616666666666667,0.9311922222222222,1000,5.366408057e-315,1.0,227
